 Current-A, Current-B, Current-C
2.6203,3.1148,1.8217
2.6203,3.1148,1.8217
2.6203,3.1148,1.8217
2.6203,3.1148,1.8217
2.6203,3.1148,1.8217
2.6203,3.1148,1.8217
2.6203,3.1148,1.8217
2.6203,3.1148,1.8217
2.6203,3.1148,1.8217
2.6203,3.1148,1.8217
2.6203,3.1148,1.8217
2.6203,3.1148,1.8217
2.6203,3.1148,1.8217
