 Current-A, Current-B, Current-C
1.9414,2.3407,3.1087
1.9414,2.3407,3.1087
1.9414,2.3407,3.1087
1.9414,2.3407,3.1087
1.9414,2.3407,3.1087
1.9414,2.3407,3.1087
1.9414,2.3407,3.1087
1.9414,2.3407,3.1087
1.9414,2.3407,3.1087
1.9414,2.3407,3.1087
1.9414,2.3407,3.1087
1.9414,2.3407,3.1087
1.9414,2.3407,3.1087
1.9414,2.3407,3.1087
1.9414,2.3407,3.1087
1.9414,2.3407,3.1087
1.9414,2.3407,3.1087
1.9414,2.3407,3.1087
1.9414,2.3407,3.1087
1.9414,2.3407,3.1087
1.9414,2.3407,3.1087
1.9414,2.3407,3.1087
1.9414,2.3407,3.1087
1.9414,2.3407,3.1087
1.9414,2.3407,3.1087
1.9414,2.3407,3.1087
1.9414,2.3407,3.1087
1.9414,2.3407,3.1087
1.9414,2.3407,3.1087
1.9414,2.3407,3.1087
1.9414,2.3407,3.1087
1.9414,2.3407,3.1087
1.9414,2.3407,3.1087
1.9414,2.3407,3.1087
1.9438,2.359,3.0928
1.9438,2.359,3.0928
1.9438,2.359,3.0928
1.9438,2.359,3.0928
1.9438,2.359,3.0928
1.9438,2.359,3.0928
1.9438,2.359,3.0928
1.9438,2.359,3.0928
1.9438,2.359,3.0928
1.9438,2.359,3.0928
1.9438,2.359,3.0928
1.9438,2.359,3.0928
1.9438,2.359,3.0928
1.9438,2.359,3.0928
1.9438,2.359,3.0928
1.9438,2.359,3.0928
1.9438,2.359,3.0928
1.9438,2.359,3.0928
1.9438,2.359,3.0928
1.9438,2.359,3.0928
1.9438,2.359,3.0928
1.9438,2.359,3.0928
1.9438,2.359,3.0928
1.9438,2.359,3.0928
1.9438,2.359,3.0928
1.9438,2.359,3.0928
1.9438,2.359,3.0928
1.9438,2.359,3.0928
1.9438,2.359,3.0928
1.9438,2.359,3.0928
1.9438,2.359,3.0928
1.9438,2.359,3.0928
1.9438,2.359,3.0928
1.9438,2.359,3.0928
1.9438,2.359,3.0928
1.9438,2.359,3.0928
1.9438,2.359,3.0928
1.9438,2.359,3.0928
1.9438,2.359,3.0928
1.9438,2.359,3.0928
1.9438,2.359,3.0928
1.9438,2.359,3.0928
1.9438,2.359,3.0928
1.9438,2.359,3.0928
1.9438,2.359,3.0928
1.9328,2.3651,3.0977
1.9328,2.3651,3.0977
1.9328,2.3651,3.0977
1.9328,2.3651,3.0977
1.9328,2.3651,3.0977
1.9328,2.3651,3.0977
1.9328,2.3651,3.0977
1.9328,2.3651,3.0977
1.9328,2.3651,3.0977
1.9328,2.3651,3.0977
1.9328,2.3651,3.0977
1.9328,2.3651,3.0977
1.9328,2.3651,3.0977
1.9328,2.3651,3.0977
1.9328,2.3651,3.0977
1.9328,2.3651,3.0977
1.9328,2.3651,3.0977
1.9328,2.3651,3.0977
1.9328,2.3651,3.0977
1.9328,2.3651,3.0977
1.9328,2.3651,3.0977
1.9328,2.3651,3.0977
1.9328,2.3651,3.0977
1.9328,2.3651,3.0977
1.9328,2.3651,3.0977
1.9328,2.3651,3.0977
1.9328,2.3651,3.0977
1.9328,2.3651,3.0977
1.9328,2.3651,3.0977
1.9328,2.3651,3.0977
1.9328,2.3651,3.0977
1.9328,2.3651,3.0977
1.9328,2.3651,3.0977
1.9328,2.3651,3.0977
1.9328,2.3651,3.0977
1.9328,2.3651,3.0977
1.9328,2.3651,3.0977
1.9328,2.3651,3.0977
1.9328,2.3651,3.0977
1.9328,2.3651,3.0977
1.9328,2.3651,3.0977
1.9328,2.3651,3.0977
1.9328,2.3651,3.0977
1.9328,2.3651,3.0977
1.9328,2.3651,3.0977
1.9328,2.3651,3.0977
1.9328,2.3651,3.0977
1.9328,2.3651,3.0977
1.9048,2.4041,3.0879
1.9048,2.4041,3.0879
1.9048,2.4041,3.0879
1.9048,2.4041,3.0879
1.9048,2.4041,3.0879
1.9048,2.4041,3.0879
1.9048,2.4041,3.0879
1.9048,2.4041,3.0879
1.9048,2.4041,3.0879
1.9048,2.4041,3.0879
1.9048,2.4041,3.0879
1.9048,2.4041,3.0879
1.9048,2.4041,3.0879
1.9048,2.4041,3.0879
1.9048,2.4041,3.0879
1.9048,2.4041,3.0879
1.9048,2.4041,3.0879
1.9048,2.4041,3.0879
1.9048,2.4041,3.0879
1.9048,2.4041,3.0879
1.9048,2.4041,3.0879
1.9048,2.4041,3.0879
1.9048,2.4041,3.0879
1.9048,2.4041,3.0879
1.9048,2.4041,3.0879
1.9048,2.4041,3.0879
1.9048,2.4041,3.0879
1.9048,2.4041,3.0879
1.9048,2.4041,3.0879
1.9048,2.4041,3.0879
1.9048,2.4041,3.0879
1.9048,2.4041,3.0879
1.9048,2.4041,3.0879
1.9048,2.4041,3.0879
1.9048,2.4041,3.0879
1.9048,2.4041,3.0879
1.9048,2.4041,3.0879
1.9048,2.4041,3.0879
1.9048,2.4041,3.0879
1.9048,2.4041,3.0879
1.9048,2.4041,3.0879
1.9048,2.4041,3.0879
1.9048,2.4041,3.0879
1.9048,2.4041,3.0879
1.9048,2.4041,3.0879
1.9048,2.4041,3.0879
1.9048,2.4041,3.0879
1.8657,2.4432,3.0891
1.8657,2.4432,3.0891
1.8657,2.4432,3.0891
1.8657,2.4432,3.0891
1.8657,2.4432,3.0891
1.8657,2.4432,3.0891
1.8657,2.4432,3.0891
1.8657,2.4432,3.0891
1.8657,2.4432,3.0891
1.8657,2.4432,3.0891
1.8657,2.4432,3.0891
1.8657,2.4432,3.0891
1.8657,2.4432,3.0891
1.8657,2.4432,3.0891
1.8657,2.4432,3.0891
1.8657,2.4432,3.0891
1.8657,2.4432,3.0891
1.8657,2.4432,3.0891
1.8657,2.4432,3.0891
1.8657,2.4432,3.0891
1.8657,2.4432,3.0891
1.8657,2.4432,3.0891
1.8657,2.4432,3.0891
1.8657,2.4432,3.0891
1.8657,2.4432,3.0891
1.8657,2.4432,3.0891
1.8657,2.4432,3.0891
1.8657,2.4432,3.0891
1.8657,2.4432,3.0891
1.8657,2.4432,3.0891
1.8657,2.4432,3.0891
1.8657,2.4432,3.0891
1.8657,2.4432,3.0891
1.8657,2.4432,3.0891
1.8657,2.4432,3.0891
1.8657,2.4432,3.0891
1.8657,2.4432,3.0891
1.8657,2.4432,3.0891
1.8657,2.4432,3.0891
1.8657,2.4432,3.0891
1.8657,2.4432,3.0891
1.8657,2.4432,3.0891
1.8657,2.4432,3.0891
1.8657,2.4432,3.0891
1.8657,2.4432,3.0891
1.884,2.4396,3.0733
1.884,2.4396,3.0733
1.884,2.4396,3.0733
1.884,2.4396,3.0733
1.884,2.4396,3.0733
1.884,2.4396,3.0733
1.884,2.4396,3.0733
1.884,2.4396,3.0733
1.884,2.4396,3.0733
1.884,2.4396,3.0733
1.884,2.4396,3.0733
1.884,2.4396,3.0733
1.884,2.4396,3.0733
1.884,2.4396,3.0733
1.884,2.4396,3.0733
1.884,2.4396,3.0733
1.884,2.4396,3.0733
1.884,2.4396,3.0733
1.884,2.4396,3.0733
1.884,2.4396,3.0733
1.884,2.4396,3.0733
1.884,2.4396,3.0733
1.884,2.4396,3.0733
1.884,2.4396,3.0733
1.884,2.4396,3.0733
1.884,2.4396,3.0733
1.884,2.4396,3.0733
1.884,2.4396,3.0733
1.884,2.4396,3.0733
1.884,2.4396,3.0733
1.884,2.4396,3.0733
1.884,2.4396,3.0733
1.884,2.4396,3.0733
1.884,2.4396,3.0733
1.884,2.4396,3.0733
1.884,2.4396,3.0733
1.884,2.4396,3.0733
1.884,2.4396,3.0733
